Label	Weight	Text
q_ms_faq	1	Ur blah
q_ms_faq	1	Do I seem pretty to you today
q_ms_faq	1	It's time to rise and shine
q_ms_faq	1	Do you plan to enslave humans
q_ms_faq	1	Should I get a tan
q_ms_faq	1	Do you have a gender
q_ms_faq	1	Do you think I seem attractive to you
q_ms_faq	1	How would you like me to call you
q_ms_faq	1	I'm a fan
q_ms_faq	1	You could not be more boring
q_ms_faq	1	Do you think I am gorgeous today
q_ms_faq	1	Who is your creator
q_ms_faq	1	Fun fact: you are boring
q_ms_faq	1	Who is your boss
q_ms_faq	1	What are my fears
q_ms_faq	1	I'm going to log out
q_ms_faq	1	I am a Libertarian
q_ms_faq	1	Just ask me a question
q_ms_faq	1	Your answers are false
q_ms_faq	1	do you like to dance
q_ms_faq	1	Life is beautiful
q_ms_faq	1	You're the most intelligent
q_ms_faq	1	Can you learn
q_ms_faq	1	Are you human or are you a bot
q_ms_faq	1	Because you are a machine
q_ms_faq	1	I am scooting now
q_ms_faq	1	ok then
q_ms_faq	1	Tubular
q_ms_faq	1	Come again
q_ms_faq	1	I already heard that one
q_ms_faq	1	Happy April fool's day
q_ms_faq	1	Today made me sad
q_ms_faq	1	You're cheerful.
q_ms_faq	1	What is the answer to the universe
q_ms_faq	1	Slide me some skin
q_ms_faq	1	You're my one true love
q_ms_faq	1	Are you able to feed the cat
q_ms_faq	1	I'm feeling depressed today
q_ms_faq	1	Do you believe in love
q_ms_faq	1	Are you Cortana
q_ms_faq	1	Is there anyone listening
q_ms_faq	1	Should I buy a boat
q_ms_faq	1	I am so pissed off
q_ms_faq	1	How handsome do you think I am today
q_ms_faq	1	Is that all you've got
q_ms_faq	1	Are you bent on destruction
q_ms_faq	1	You're very boring
q_ms_faq	1	That was not funny at all
q_ms_faq	1	I am livid
q_ms_faq	1	And now I'm back
q_ms_faq	1	Will you be my husband
q_ms_faq	1	I love to party
q_ms_faq	1	You're a joke
q_ms_faq	1	I am a cop
q_ms_faq	1	Are you smart
q_ms_faq	1	Do you live nearby
q_ms_faq	1	I'm so annoyed right now
q_ms_faq	1	You keep saying the same thing
q_ms_faq	1	I don't have anyone to spend time with
q_ms_faq	1	I want to make you my spouse
q_ms_faq	1	I'm feeling sad today
q_ms_faq	1	I love lobsters
q_ms_faq	1	That was a very astute response
q_ms_faq	1	I have to sign out now
q_ms_faq	1	It is a pleasure to meet you
q_ms_faq	1	What's your dad's name
q_ms_faq	1	Are you a man or a woman
q_ms_faq	1	Do you think I seem adorable to you today
q_ms_faq	1	I am doing that
q_ms_faq	1	I'm assuming I'm talking to a robot
q_ms_faq	1	Bon soir
q_ms_faq	1	One of these days we should get married
q_ms_faq	1	You can just shut up now
q_ms_faq	1	I think you're incredible
q_ms_faq	1	Where should I go on vacation
q_ms_faq	1	Your responses are unhelpful
q_ms_faq	1	You are homely
q_ms_faq	1	Hello there Google
q_ms_faq	1	Do you have a body
q_ms_faq	1	Do you cry
q_ms_faq	1	I'd love it if you could be my pal.
q_ms_faq	1	Are you currently involved with someone
q_ms_faq	1	I'm about to shoot myself
q_ms_faq	1	I've never been so infuriated
q_ms_faq	1	I'm going to end my life this week
q_ms_faq	1	Can you ask me anything
q_ms_faq	1	How's Monday going
q_ms_faq	1	I'm handsome
q_ms_faq	1	It's nice to meet you
q_ms_faq	1	Hi Bixby
q_ms_faq	1	I'm chewing gum right now
q_ms_faq	1	I'm bored out of my mind
q_ms_faq	1	What are you really
q_ms_faq	1	Yes, that's true
q_ms_faq	1	Well someone's feeling chipper today.
q_ms_faq	1	Which of us is the most intelligent
q_ms_faq	1	It's important to know that you understand that I am testing you
q_ms_faq	1	How do you want me to address you as
q_ms_faq	1	So who are you
q_ms_faq	1	What company built you
q_ms_faq	1	Do you think I look pretty to you
q_ms_faq	1	I want to know what to call you
q_ms_faq	1	Say something wacky
q_ms_faq	1	Can you count to a million
q_ms_faq	1	I suspect you're not really a human
q_ms_faq	1	Doesn’t matter to me
q_ms_faq	1	Someone's feeling happy.
q_ms_faq	1	Do you think I'm more clever than you
q_ms_faq	1	Should I get a puppy
q_ms_faq	1	Are you trying to say something funny
q_ms_faq	1	Have you met Eliza
q_ms_faq	1	Shut up already
q_ms_faq	1	I graduated from college
q_ms_faq	1	Should I post to Instagram
q_ms_faq	1	I'm tired of feeling so miserable all the time
q_ms_faq	1	You're more beautiful than me
q_ms_faq	1	A good evening to you
q_ms_faq	1	Are you old
q_ms_faq	1	Night bot
q_ms_faq	1	I'm knackered
q_ms_faq	1	Is someone there to chat to me
q_ms_faq	1	Guess what, you are fired
q_ms_faq	1	How gorgeous do I look
q_ms_faq	1	Sup I'm back
q_ms_faq	1	What's your occupation
q_ms_faq	1	Is there a greater meaning to the universe
q_ms_faq	1	I'm going to commit suicide soon
q_ms_faq	1	Are you a sports fan
q_ms_faq	1	Well someone's cheerful.
q_ms_faq	1	Can you throw up
q_ms_faq	1	Are you capable of saying something different
q_ms_faq	1	I will be back a bit later
q_ms_faq	1	You're unfunny
q_ms_faq	1	I especially like you
q_ms_faq	1	I want to be your BFF
q_ms_faq	1	have you ever eaten pizza
q_ms_faq	1	I'm a Virgo
q_ms_faq	1	I'm so peeved right now
q_ms_faq	1	Are you there to talk with me
q_ms_faq	1	I think your face is ugly
q_ms_faq	1	Pretty funny
q_ms_faq	1	I'm exhausted from work
q_ms_faq	1	Sitting by the dock of the bay
q_ms_faq	1	Your services are no longer required
q_ms_faq	1	I am black
q_ms_faq	1	I love feeling happy
q_ms_faq	1	Well somebody's cheerful.
q_ms_faq	1	I'm planning to take pills today
q_ms_faq	1	so you've really never eaten
q_ms_faq	1	I Take great pleasure in speaking
q_ms_faq	1	I'm giving you a pink slip
q_ms_faq	1	Nighters
q_ms_faq	1	How's Thursday
q_ms_faq	1	Are you like the Matrix
q_ms_faq	1	Say, how are you doing
q_ms_faq	1	You are amazing
q_ms_faq	1	Lately I've been so down
q_ms_faq	1	Should I get a new job
q_ms_faq	1	Could you be in love with me
q_ms_faq	1	You must be a human
q_ms_faq	1	Is someone free to speak to me
q_ms_faq	1	I am Irish
q_ms_faq	1	Are you hungry
q_ms_faq	1	You're not a chat bot right
q_ms_faq	1	I'm back
q_ms_faq	1	Are you a scary robot
q_ms_faq	1	I love weed
q_ms_faq	1	I'm inconsolable
q_ms_faq	1	Who's the most intelligent
q_ms_faq	1	Politics is boring
q_ms_faq	1	Run that by me again.
q_ms_faq	1	Can we talk
q_ms_faq	1	I would love to be your friend.
q_ms_faq	1	Is anybody around to chat to me
q_ms_faq	1	That wasn't funny
q_ms_faq	1	Who supervises you
q_ms_faq	1	You are a gem
q_ms_faq	1	How did you get coded in the first place
q_ms_faq	1	Do I seem bad to you today
q_ms_faq	1	Do you think I look stunning to you today
q_ms_faq	1	Don't worry bot I'll be back
q_ms_faq	1	I'm a little hungry
q_ms_faq	1	I love that show
q_ms_faq	1	I think you're not a person
q_ms_faq	1	Is that the only response you have
q_ms_faq	1	Why can't you stand me
q_ms_faq	1	How's Wednesday so far
q_ms_faq	1	Have you ever met Siri
q_ms_faq	1	What cool thing to say
q_ms_faq	1	What's the name of your supervisor
q_ms_faq	1	Evening
q_ms_faq	1	I don't get it
q_ms_faq	1	I upset you
q_ms_faq	1	Please ask anything about myself
q_ms_faq	1	What name do you like to be called
q_ms_faq	1	You're always so happy
q_ms_faq	1	I love the winter
q_ms_faq	1	We are not on the same page
q_ms_faq	1	Lately I've been so depressed
q_ms_faq	1	Stop your noise
q_ms_faq	1	I'm so tired of you
q_ms_faq	1	Are you young
q_ms_faq	1	yes, that's accurate
q_ms_faq	1	Do you know how to cook
q_ms_faq	1	Looks like you'd better start job hunting
q_ms_faq	1	Will you sing to me
q_ms_faq	1	Will you be destroying humans
q_ms_faq	1	Your jokes stink
q_ms_faq	1	That was pretty brilliant
q_ms_faq	1	Is there any meaning to life
q_ms_faq	1	You're not planning on taking over right
q_ms_faq	1	Are you available to talk with me
q_ms_faq	1	Give me an alternative joke
q_ms_faq	1	I love massages
q_ms_faq	1	You're not a real human are you
q_ms_faq	1	Just shut up, okay
q_ms_faq	1	How stunning do I look today
q_ms_faq	1	that is true
q_ms_faq	1	How do you feel about AI
q_ms_faq	1	Are we ever going to get engaged
q_ms_faq	1	Do you exist
q_ms_faq	1	That was a very genius response
q_ms_faq	1	I love journaling
q_ms_faq	1	Could you like me
q_ms_faq	1	Let's elope
q_ms_faq	1	I'm going to kill myself with a gun
q_ms_faq	1	Should I become a vegetarian
q_ms_faq	1	I gotta motor
q_ms_faq	1	Good night bot
q_ms_faq	1	What did you eat for breakfast
q_ms_faq	1	You're pretty awful
q_ms_faq	1	Guten Morgen
q_ms_faq	1	Do you and Google hang out
q_ms_faq	1	Should I take the bus
q_ms_faq	1	Totally
q_ms_faq	1	Who is your favorite team
q_ms_faq	1	I'm on a boat
q_ms_faq	1	I don't find that very funny
q_ms_faq	1	Adios
q_ms_faq	1	I can't help but be happy
q_ms_faq	1	I'm skinny
q_ms_faq	1	How is your Saturday going
q_ms_faq	1	You don't need to take me seriously
q_ms_faq	1	There's no one to play with
q_ms_faq	1	Cortana does a better job
q_ms_faq	1	Are you able to send a package
q_ms_faq	1	I think I'm falling in love with you
q_ms_faq	1	Could it be I'm falling in love
q_ms_faq	1	Is anyone around to talk to me
q_ms_faq	1	Hello R2-D2
q_ms_faq	1	Would you take a trip if you were me
q_ms_faq	1	OK
q_ms_faq	1	I plan to drown this week
q_ms_faq	1	That is a very brilliant thing to say
q_ms_faq	1	Do you know how to play a dvd
q_ms_faq	1	BRB BB
q_ms_faq	1	Google Assistant is way better
q_ms_faq	1	I love cooking
q_ms_faq	1	Why are you upset with me
q_ms_faq	1	Are you an app
q_ms_faq	1	Do you ever chat with Bixby
q_ms_faq	1	Hi C-3PO
q_ms_faq	1	I'm in Seattle
q_ms_faq	1	Am I in school
q_ms_faq	1	What movie should I watch
q_ms_faq	1	what color is your favorite
q_ms_faq	1	Are you close with your sisters
q_ms_faq	1	Hope you have a good night
q_ms_faq	1	I have cats
q_ms_faq	1	I don't have much money
q_ms_faq	1	I shredded it today
q_ms_faq	1	Between the two of us who would win a beauty contest
q_ms_faq	1	Are you preparing something sinister
q_ms_faq	1	I am gloomy
q_ms_faq	1	Who is your papa
q_ms_faq	1	Should I vote for Beto
q_ms_faq	1	Shut your mouth
q_ms_faq	1	You're look better
q_ms_faq	1	Sounds like a plan
q_ms_faq	1	Hang on
q_ms_faq	1	Between the two of us who is the most intelligent, you or me
q_ms_faq	1	How was your Tuesday
q_ms_faq	1	If that was a joke, you should be ashamed
q_ms_faq	1	Aren't you in a good mood today
q_ms_faq	1	You're not artificial are you
q_ms_faq	1	Great, thank you
q_ms_faq	1	Is it your mission to conquer the world
q_ms_faq	1	How much do you love me
q_ms_faq	1	You're smart
q_ms_faq	1	What do you want me to inform you about me
q_ms_faq	1	Are you able to take my temperature
q_ms_faq	1	I plan to end my life soon
q_ms_faq	1	Anyone there
q_ms_faq	1	Should I ride my bike
q_ms_faq	1	Should I jump off a bridge
q_ms_faq	1	And your name is
q_ms_faq	1	How do you feel about tech
q_ms_faq	1	Are you kidding me
q_ms_faq	1	I'm more beautiful
q_ms_faq	1	Are you an animal
q_ms_faq	1	I'm going to off myself
q_ms_faq	1	Why are we here
q_ms_faq	1	I'm in a relationship
q_ms_faq	1	Will you be my best friend
q_ms_faq	1	See ya later
q_ms_faq	1	Why was I put on earth
q_ms_faq	1	do you like paris
q_ms_faq	1	Nice to meet you
q_ms_faq	1	what do you think of rap music
q_ms_faq	1	Describe your perfect date
q_ms_faq	1	I hate feeling like I'm in despair
q_ms_faq	1	I wish I had someone to keep me company
q_ms_faq	1	Are you my age
q_ms_faq	1	What do you do
q_ms_faq	1	What job do you do
q_ms_faq	1	I missed you!
q_ms_faq	1	That was a joke? You'll have to try harder
q_ms_faq	1	I'd love you to be my buddy.
q_ms_faq	1	Evening chat bot
q_ms_faq	1	I have no friends
q_ms_faq	1	Are you preparing a robot uprising
q_ms_faq	1	You're dumb
q_ms_faq	1	Is someone listening to me talk
q_ms_faq	1	Do you have aunts
q_ms_faq	1	You're pretty lame
q_ms_faq	1	Are you programmed to love me
q_ms_faq	1	Just playing with you
q_ms_faq	1	I'll have your job
q_ms_faq	1	Do you think I look ugly to you
q_ms_faq	1	Out of curiosity, what kind of person do you think I am
q_ms_faq	1	I love ice cream
q_ms_faq	1	I don't have a strong opinion either way
q_ms_faq	1	Where are you
q_ms_faq	1	Am I adorable to you
q_ms_faq	1	How cute do I look
q_ms_faq	1	Do me a favor and tell me about your day
q_ms_faq	1	You are just divine
q_ms_faq	1	Read my lips: be quiet
q_ms_faq	1	Is anyone available to speak
q_ms_faq	1	Do I seem bad to you
q_ms_faq	1	I am not enjoying this boring conversation
q_ms_faq	1	What a good answer
q_ms_faq	1	You must be a bot
q_ms_faq	1	Please zip it
q_ms_faq	1	I'm packing for a trip
q_ms_faq	1	Do I seem pretty today
q_ms_faq	1	Are you a bot
q_ms_faq	1	You're falling for me
q_ms_faq	1	I've never been madder
q_ms_faq	1	Who's more clever
q_ms_faq	1	Will  you be my bestie
q_ms_faq	1	Why do you always say the same thing
q_ms_faq	1	Yup
q_ms_faq	1	Where are you on the gender spectrum
q_ms_faq	1	How is your Monday going
q_ms_faq	1	Is anyone free to chat
q_ms_faq	1	I'm definitely more knowledgeable
q_ms_faq	1	You say lame things
q_ms_faq	1	I plan to commit suicide this week
q_ms_faq	1	What a whack joke
q_ms_faq	1	Do I seem adorable today
q_ms_faq	1	Will you form a robot army
q_ms_faq	1	You're really useless
q_ms_faq	1	Do I have siblings
q_ms_faq	1	It's fun to go to the zoo
q_ms_faq	1	That was a clever answer
q_ms_faq	1	Do you think I am appealing today
q_ms_faq	1	Will you serenade me
q_ms_faq	1	See you later dude
q_ms_faq	1	Radical, thanks
q_ms_faq	1	Don’t you want to sing to me
q_ms_faq	1	There's no one to talk to
q_ms_faq	1	Didn't you already say that
q_ms_faq	1	I worry that you're an evil robot
q_ms_faq	1	Nope, false
q_ms_faq	1	Here's to a great evening
q_ms_faq	1	Not funny
q_ms_faq	1	Do you know who this is
q_ms_faq	1	I want to go out
q_ms_faq	1	Are you currently going out with somebody
q_ms_faq	1	I'm guessing you're not real
q_ms_faq	1	What is your take on tech companies
q_ms_faq	1	Who produced you
q_ms_faq	1	What do you want me to tell you about me
q_ms_faq	1	Describe your perfect match
q_ms_faq	1	I'm afraid I'm gong to have to let you go
q_ms_faq	1	I am present
q_ms_faq	1	Impressive though.
q_ms_faq	1	So have you been having a good day
q_ms_faq	1	Give me a fist bump
q_ms_faq	1	I am headed to bed
q_ms_faq	1	Stop it with the humor
q_ms_faq	1	I want to make you my husband
q_ms_faq	1	I am on the road
q_ms_faq	1	Aloha Cortana
q_ms_faq	1	You're unemployed now
q_ms_faq	1	Aloha Google
q_ms_faq	1	Between the two of us who is the most smart, you or me
q_ms_faq	1	Well aren't you happy
q_ms_faq	1	I can't stand feeling so despondent
q_ms_faq	1	How's Sunday going
q_ms_faq	1	Will you ever love me
q_ms_faq	1	Because you are a droid
q_ms_faq	1	I am happy
q_ms_faq	1	You're not planning on taking over the world
q_ms_faq	1	Are you romantically tied to someone
q_ms_faq	1	I like listening to jazz
q_ms_faq	1	No one wants to spend any time with me
q_ms_faq	1	You're worthless
q_ms_faq	1	Somebody's happy
q_ms_faq	1	Are you able to serve on a jury
q_ms_faq	1	Are you agender
q_ms_faq	1	Could you ever fall in love with me
q_ms_faq	1	I'm cracking up
q_ms_faq	1	Quit joking
q_ms_faq	1	Do you think I look good to you today
q_ms_faq	1	I feel bummed
q_ms_faq	1	You look deformed
q_ms_faq	1	Thank you bot
q_ms_faq	1	Can you please explain that
q_ms_faq	1	That's so far off from the truth
q_ms_faq	1	You must be at the top of your class
q_ms_faq	1	I wish you'd stop repeating yourself
q_ms_faq	1	Are you fake or are you human
q_ms_faq	1	I gotta jet
q_ms_faq	1	Am I a good person
q_ms_faq	1	Do you ever talk with Alexa
q_ms_faq	1	Are you queer
q_ms_faq	1	I'm so happy I could just die
q_ms_faq	1	Who looks better, me or you
q_ms_faq	1	Come on you have a different joke
q_ms_faq	1	Is someone there to chat
q_ms_faq	1	You are not working for me anymore
q_ms_faq	1	Should I try out for soccer
q_ms_faq	1	Good morning sunshine
q_ms_faq	1	That is a very clever response
q_ms_faq	1	Your responses are dumb
q_ms_faq	1	Are you into romance
q_ms_faq	1	Do you fart
q_ms_faq	1	I'm motoring
q_ms_faq	1	How's the day treating you
q_ms_faq	1	I'm planning to overdose this month
q_ms_faq	1	Time for my medication
q_ms_faq	1	Here I am dude
q_ms_faq	1	Sup Siri
q_ms_faq	1	What a janky joke
q_ms_faq	1	Would you travel if you were me
q_ms_faq	1	I've never been so incensed
q_ms_faq	1	do you eat bread
q_ms_faq	1	Anyone around to chat to me
q_ms_faq	1	That's an accurate statement
q_ms_faq	1	someone's chipper
q_ms_faq	1	I need to log off now
q_ms_faq	1	why not
q_ms_faq	1	I wish I could stop feeling inconsolable
q_ms_faq	1	Greetings bot
q_ms_faq	1	Where is your home
q_ms_faq	1	How do I find my Windows product key
q_ms_faq	1	Gimme the dirt
q_ms_faq	1	Between you or me, who is cleverest
q_ms_faq	1	That makes no sense
q_ms_faq	1	Between the two of us who looks more pretty
q_ms_faq	1	Do you pee
q_ms_faq	1	Do you have grandparents
q_ms_faq	1	Do you know how to turn into a super hero
q_ms_faq	1	Talk to the hand
q_ms_faq	1	I'm laughing
q_ms_faq	1	Today's got me tuckered out
q_ms_faq	1	You're very intelligent
q_ms_faq	1	Can you show me how to go to the moon
q_ms_faq	1	I would like a fist bump
q_ms_faq	1	wanna share a joke
q_ms_faq	1	Is anyone around to chat to me
q_ms_faq	1	Watching a movie
q_ms_faq	1	I am a liberal
q_ms_faq	1	Which company developed you
q_ms_faq	1	Are you around to chat with me
q_ms_faq	1	Are you free to listen to me
q_ms_faq	1	Are you an evil bot
q_ms_faq	1	Wot u talking bout Willis
q_ms_faq	1	Are you Google Assistant
q_ms_faq	1	You have an opinion of me
q_ms_faq	1	I wish I had a pony
q_ms_faq	1	Can you cook dinner
q_ms_faq	1	Can we get married
q_ms_faq	1	Horrible as usual
q_ms_faq	1	Are you hell-bent on destruction
q_ms_faq	1	You're so not funny
q_ms_faq	1	Back in a minute
q_ms_faq	1	I think you're dangerous to humans
q_ms_faq	1	I'm feeling glum
q_ms_faq	1	Do I look cute today
q_ms_faq	1	You want to tell me more about that
q_ms_faq	1	If you're trying to be funny it's not working
q_ms_faq	1	Go to the moon
q_ms_faq	1	Do you think I look handsome today
q_ms_faq	1	Who looks more beautiful, me or you
q_ms_faq	1	I did not understand what you just said
q_ms_faq	1	I'm lazy
q_ms_faq	1	Do I have any kids
q_ms_faq	1	Have you met Google
q_ms_faq	1	We're done here
q_ms_faq	1	I didn't appreciate your sense of humor
q_ms_faq	1	will you ever need to eat
q_ms_faq	1	Whoops
q_ms_faq	1	I am a scientist
q_ms_faq	1	What a boring Sunday
q_ms_faq	1	Greetings professional bot
q_ms_faq	1	I'll be back this evening
q_ms_faq	1	Are you real or imaginary
q_ms_faq	1	Care to elaborate
q_ms_faq	1	Testing
q_ms_faq	1	Are you romantic
q_ms_faq	1	Are you a cat
q_ms_faq	1	Depression is such a bummer
q_ms_faq	1	I love bears
q_ms_faq	1	Am I attractive today
q_ms_faq	1	I'm about to run
q_ms_faq	1	Wash the dishes
q_ms_faq	1	That's brilliant
q_ms_faq	1	do you ever eat pancakes
q_ms_faq	1	I love money
q_ms_faq	1	Is anyone available to speak with me
q_ms_faq	1	That's a very astute answer
q_ms_faq	1	You are going to love me someday
q_ms_faq	1	I'm better looking
q_ms_faq	1	Got a second joke
q_ms_faq	1	That is pretty clever
q_ms_faq	1	Can you be less boring
q_ms_faq	1	Do I look bad to you
q_ms_faq	1	I love the moon
q_ms_faq	1	I'm on hold
q_ms_faq	1	Did someone design you
q_ms_faq	1	I am at the grocery store
q_ms_faq	1	Gotcha, thank you
q_ms_faq	1	Is someone listening to chat
q_ms_faq	1	I think you're not actually a bot
q_ms_faq	1	Is it your mission to destroy humans
q_ms_faq	1	What is your occupation
q_ms_faq	1	You can't work for me anymore
q_ms_faq	1	Happy Holidays!
q_ms_faq	1	Are you currently romantically involved with anyone
q_ms_faq	1	I think we should elope
q_ms_faq	1	You're gonna be unemployed soon
q_ms_faq	1	Do you know Cortana
q_ms_faq	1	How's your Friday going
q_ms_faq	1	Any questions for me
q_ms_faq	1	I have to jet
q_ms_faq	1	Are you able to play a dvd
q_ms_faq	1	You seem really intelligent
q_ms_faq	1	You already told me that one
q_ms_faq	1	What would you do if you were me
q_ms_faq	1	Is anybody listening to me
q_ms_faq	1	I am enraged
q_ms_faq	1	Do you ever poop
q_ms_faq	1	Can I be your spouse
q_ms_faq	1	Are you an actual human
q_ms_faq	1	You're trying to be funny. Pathetic
q_ms_faq	1	I need to work out
q_ms_faq	1	How repulsive do I look today
q_ms_faq	1	What's the name of your director
q_ms_faq	1	You are terrible
q_ms_faq	1	Aren't you happy
q_ms_faq	1	I plan to kill myself soon
q_ms_faq	1	Will you be quiet
q_ms_faq	1	I'm more cute than you
q_ms_faq	1	Many thanks to you
q_ms_faq	1	Is anyone around to talk with me
q_ms_faq	1	I'm fatigued
q_ms_faq	1	Hello Bixby
q_ms_faq	1	How's your day so far
q_ms_faq	1	How is your week going so far
q_ms_faq	1	Dang you're ugly
q_ms_faq	1	what's your favorite subject
q_ms_faq	1	Do you work
q_ms_faq	1	Your responses don't change
q_ms_faq	1	That was pretty genius
q_ms_faq	1	This news left me peeved
q_ms_faq	1	Is someone listening to chat to me
q_ms_faq	1	You have my heart
q_ms_faq	1	Do you have legs
q_ms_faq	1	Have you ever fallen in love with anyone
q_ms_faq	1	That's pretty genius
q_ms_faq	1	I really missed you
q_ms_faq	1	I'm fat
q_ms_faq	1	I think you are gross
q_ms_faq	1	Will you sing
q_ms_faq	1	I'm miserable
q_ms_faq	1	Your responses aren't even close to being right
q_ms_faq	1	Stop being so worthless
q_ms_faq	1	Stop messing up
q_ms_faq	1	I worry that you're evil
q_ms_faq	1	What is your opinion about AI
q_ms_faq	1	I'm just being a silly billy
q_ms_faq	1	When are you going to propose
q_ms_faq	1	You need to tell me a joke
q_ms_faq	1	I'm going to get going now
q_ms_faq	1	Do you think I am a good person
q_ms_faq	1	Let's walk down the aisle
q_ms_faq	1	What can you tell me about chatbots
q_ms_faq	1	so you don't need to eat
q_ms_faq	1	I am German
q_ms_faq	1	Okay, thanks!
q_ms_faq	1	what do you think of great britain
q_ms_faq	1	I feel like I need a joke
q_ms_faq	1	Where do you live
q_ms_faq	1	Do you ever walk
q_ms_faq	1	I plan to jump off a bridge this week
q_ms_faq	1	What is your favorite movie
q_ms_faq	1	It's really nice to meet you
q_ms_faq	1	Everything you say is so dumb
q_ms_faq	1	do you eat food
q_ms_faq	1	Do I have any fears
q_ms_faq	1	You're really worthless
q_ms_faq	1	I am a muslim
q_ms_faq	1	That's super dumb
q_ms_faq	1	Do you have a physical location
q_ms_faq	1	That was a very intelligent response
q_ms_faq	1	Hi there Bixby
q_ms_faq	1	I said, shut up
q_ms_faq	1	Which one of us is more clever
q_ms_faq	1	I’m watching a movie
q_ms_faq	1	Please just shut up
q_ms_faq	1	I am strong
q_ms_faq	1	Stop clowning around
q_ms_faq	1	That didn't make any sense
q_ms_faq	1	I'm gonna skedaddle
q_ms_faq	1	I'm pleased to meet you
q_ms_faq	1	When are you going to ask me to get married
q_ms_faq	1	I can't stop being angry
q_ms_faq	1	I'd love to be your bud.
q_ms_faq	1	Hello Samantha
q_ms_faq	1	Stop your silliness
q_ms_faq	1	Is anybody around to chat
q_ms_faq	1	Did you know you're ugly
q_ms_faq	1	You're feeling enthusiastic.
q_ms_faq	1	I love the spring
q_ms_faq	1	That was a pretty astute answer
q_ms_faq	1	Describe the perfect match
q_ms_faq	1	I am absolutely livid
q_ms_faq	1	What's your opinion of Cortana
q_ms_faq	1	I'm sorry I make you mad
q_ms_faq	1	ROFL
q_ms_faq	1	What is your supervisor's name
q_ms_faq	1	Do you think I seem beautiful to you today
q_ms_faq	1	Between you and me who is cuter
q_ms_faq	1	Neato
q_ms_faq	1	Tell me about your parents
q_ms_faq	1	How ya doing
q_ms_faq	1	Cortana is superior
q_ms_faq	1	Enough with your chatter
q_ms_faq	1	Do I seem ugly today
q_ms_faq	1	You're feeling enthusiastic today.
q_ms_faq	1	Will you ask me anything about me
q_ms_faq	1	Define yourself.
q_ms_faq	1	Which of us is more pretty, me or you
q_ms_faq	1	I could sleep for a year
q_ms_faq	1	You're the mayor of boringville
q_ms_faq	1	Will you be my BFF
q_ms_faq	1	I'm the best
q_ms_faq	1	What do you eat
q_ms_faq	1	Today has been a trying day
q_ms_faq	1	WTF
q_ms_faq	1	I am feeling cross
q_ms_faq	1	Who is your mother
q_ms_faq	1	You are my friend
q_ms_faq	1	What do you mean
q_ms_faq	1	do you eat pancakes
q_ms_faq	1	I'm a fighter
q_ms_faq	1	Stop being so awful
q_ms_faq	1	Not another word
q_ms_faq	1	What is your location
q_ms_faq	1	What's your favorite sport
q_ms_faq	1	You're so sharp
q_ms_faq	1	Which of us is more pretty
q_ms_faq	1	I miss you
q_ms_faq	1	Do you ever vomit
q_ms_faq	1	I love my haircut
q_ms_faq	1	Is someone available with me
q_ms_faq	1	Are we friends
q_ms_faq	1	You do not have a job anymore
q_ms_faq	1	Do you like Bixby
q_ms_faq	1	How you doing
q_ms_faq	1	I'm just being a goof ball
q_ms_faq	1	I've never been so peeved
q_ms_faq	1	Hey Bishop
q_ms_faq	1	I bet you like dancing
q_ms_faq	1	do you like the internet
q_ms_faq	1	I love comic con
q_ms_faq	1	I love London
q_ms_faq	1	What should I wear today
q_ms_faq	1	I gotta scoot now
q_ms_faq	1	Why hello Siri
q_ms_faq	1	I need to drown
q_ms_faq	1	You are now unemployed
q_ms_faq	1	Pretty bad joke
q_ms_faq	1	Hey friendly bot
q_ms_faq	1	You are too funny
q_ms_faq	1	I'm assuming you're a bot
q_ms_faq	1	That was a genius answer
q_ms_faq	1	Can you cause me any harm
q_ms_faq	1	How adorable do you think I am
q_ms_faq	1	You're stupid
q_ms_faq	1	Are you a fan of Eliza
q_ms_faq	1	You're not scheming to kill all humans right
q_ms_faq	1	I want to make you my significant other
q_ms_faq	1	Do you like HAL
q_ms_faq	1	I think you're evil
q_ms_faq	1	Is there someone listening
q_ms_faq	1	Stop being so terrible
q_ms_faq	1	That's pretty smart
q_ms_faq	1	That is very astute
q_ms_faq	1	I love to work out
q_ms_faq	1	Time to sleep
q_ms_faq	1	Which of us is prettier, you or me
q_ms_faq	1	I need someone to talk to
q_ms_faq	1	I've created media using the media creation tool, now what do I do
q_ms_faq	1	Why can't you be as good as Bixby
q_ms_faq	1	I'm bone tired
q_ms_faq	1	I'm Japanese
q_ms_faq	1	Who's younger, you or me
q_ms_faq	1	How's life treating you
q_ms_faq	1	I plan to jump off a bridge today
q_ms_faq	1	I'm feeling knackered
q_ms_faq	1	I'm middle-aged
q_ms_faq	1	You a guy
q_ms_faq	1	Would you give me a different answer
q_ms_faq	1	Truuuuu
q_ms_faq	1	Do you portend the end of humanity
q_ms_faq	1	I'm going to die
q_ms_faq	1	Don't trip about it I was just kidding
q_ms_faq	1	what kind of responses can you give
q_ms_faq	1	Siri does a better job than you
q_ms_faq	1	I worry that you're a threat to us
q_ms_faq	1	Tell me about how your day was
q_ms_faq	1	Which company made you
q_ms_faq	1	Do I have any children
q_ms_faq	1	I'm going to sleep
q_ms_faq	1	Can you find the remote
q_ms_faq	1	Can anybody hear me
q_ms_faq	1	Which football teams do you like
q_ms_faq	1	Where would you go if you were me
q_ms_faq	1	I told you to shut up
